Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
516,1977,7,Maharashtra,Gadchiroli,50.54,69.67,115.17,146.81,181.13,33.52,0,0,0.42,33.17,35.2
516,1978,7,Maharashtra,Gadchiroli,40.58,53.08,83.65,113.85,203.77,1.02,0,0,0.63,34.62,37.71
516,1979,7,Maharashtra,Gadchiroli,44.17,46.68,106.62,146.52,188.9,2.41,0,0,0,38.04,39.83
516,1980,7,Maharashtra,Gadchiroli,49.81,69.39,107.44,151.87,225.94,0,0,0,0,41.2,41.47
516,1981,7,Maharashtra,Gadchiroli,45.87,67.89,80.31,148.67,194.98,0.01,0,0,0,32.09,38.57
516,1982,7,Maharashtra,Gadchiroli,43.07,62.52,99.19,131.28,185.84,40.99,0,0,0,14.34,35.71
516,1983,7,Maharashtra,Gadchiroli,46.32,60.61,97.91,151.95,194.12,18.06,0,0,0,12.76,35.6
516,1984,7,Maharashtra,Gadchiroli,41.36,56.25,98.6,122.7,205.51,69.67,0,0.01,0.91,25.03,37.32
516,1985,7,Maharashtra,Gadchiroli,42.12,64.42,104.43,142.9,211.98,0.04,0,0,0,5.24,34.99
516,1986,7,Maharashtra,Gadchiroli,38.45,50.04,96.33,131.95,194.12,0.8,0,0,0.46,37.56,37.03
516,1987,7,Maharashtra,Gadchiroli,44.57,63.46,80.21,145.13,180.45,49.38,0,0,10.88,21.59,35.98
516,1988,7,Maharashtra,Gadchiroli,49.65,63.16,107.9,122.69,206.1,35.31,0,0,0,30.62,36.6
516,1989,7,Maharashtra,Gadchiroli,47.57,64.29,54.15,138.13,201.14,17.46,0,0,0,36.11,40.28
516,1990,7,Maharashtra,Gadchiroli,48.92,54.28,72.11,145.66,145.98,0,0,0,0,3.25,36.14
516,1991,7,Maharashtra,Gadchiroli,42.13,60.94,97.15,126.59,204.83,1.47,0,0,0.23,31.47,35.66
516,1992,7,Maharashtra,Gadchiroli,45.63,64.28,108.95,152.72,198.93,74.83,0,0,0,29.72,36.88
516,1993,7,Maharashtra,Gadchiroli,49.37,62.93,75.91,148.94,205.94,31.66,0,0,0,10.38,36.74
516,1994,7,Maharashtra,Gadchiroli,44.19,56.49,106.61,134.4,210.15,39.21,0,0,0,1.44,34.1
516,1995,7,Maharashtra,Gadchiroli,34.96,61.25,47.38,121.78,182.24,43.22,0,0,0,13.61,39.34
516,1996,7,Maharashtra,Gadchiroli,51.31,68.75,108.67,134.88,229.27,79.87,0,0,0,17.18,36.09
516,1997,7,Maharashtra,Gadchiroli,42.25,61.85,101.97,117.88,200.22,101.88,0,0,0,20.69,32.7
516,1998,7,Maharashtra,Gadchiroli,45.63,55.11,83.68,134.5,198.82,63.98,0,0,0,10.43,31.31
516,1999,7,Maharashtra,Gadchiroli,44.57,60.53,105.22,155.99,196.25,49.92,0,0,0,12.08,36.29
516,2000,7,Maharashtra,Gadchiroli,47.57,56.2,105,153.78,201.93,0,0,0,0.54,37.76,40.83
516,2001,7,Maharashtra,Gadchiroli,48.05,70.03,91.28,127.26,213.71,0,0,0,0,2.73,34.28
516,2002,7,Maharashtra,Gadchiroli,37.99,59.54,98.22,138.79,209.15,0.04,0,0,1.15,29.06,37.62
516,2003,7,Maharashtra,Gadchiroli,49.11,62.11,77.14,142.47,228.57,46.94,0,0,0,11.13,35.03
516,2004,7,Maharashtra,Gadchiroli,34.14,60.19,93.62,130.8,187.71,27.79,0,0,0,26.18,36.29
516,2005,7,Maharashtra,Gadchiroli,42.01,60.19,92.49,136.1,197.68,38.7,0,0,0,2.42,32.52
516,2006,7,Maharashtra,Gadchiroli,42.8,59.98,47.52,106.5,162.03,61.64,0,0,0,35.09,35.16
516,2007,7,Maharashtra,Gadchiroli,48,63.57,106.24,147.12,213.36,0,0,0,0,30.52,36.04
516,2008,7,Maharashtra,Gadchiroli,46.22,56,82.4,136.2,209.58,9.51,0,0,0,30.78,37.89
516,2009,7,Maharashtra,Gadchiroli,49.7,67.16,99.58,150.76,190.96,70,0,0,0,22.12,34.59
516,2010,7,Maharashtra,Gadchiroli,39.82,60.7,92.18,139.74,204.31,30.14,0,0,0,19.19,33.19
516,2011,7,Maharashtra,Gadchiroli,42.87,55.88,98.51,108.62,186.15,56.62,0,0,0,39.27,39.03
516,2012,7,Maharashtra,Gadchiroli,44.19,65.68,106.57,140.7,204,47.16,0,0,0,30.36,35.14
516,2013,7,Maharashtra,Gadchiroli,46,58.65,98.38,116.68,210.55,0,0,0,0,0,32.54
516,2014,7,Maharashtra,Gadchiroli,46.76,54.47,63.62,112.31,169.24,84.11,0,0,0,32.42,36.81
516,2015,7,Maharashtra,Gadchiroli,43.9,61.13,61.43,91.92,178.09,0,0.08,0,0,37.44,39.89
517,1958,7,Maharashtra,Sindhudurg,71.07,94.32,133.81,133.19,62.34,0,0,0,0,4.49,37.22
517,1959,7,Maharashtra,Sindhudurg,74.42,96.46,147.34,138.31,25.57,0,0,0,0,17.38,29.72
517,1960,7,Maharashtra,Sindhudurg,72.15,95.32,139.24,143.24,32.16,0,0,0,0,22.57,39.85
517,1961,7,Maharashtra,Sindhudurg,77.14,96.57,146.92,141.32,0,0,0,0,0,0,40.64
517,1962,7,Maharashtra,Sindhudurg,69.42,93.25,136.02,138.11,87.12,0,0,0,0,0.67,31.1
517,1963,7,Maharashtra,Sindhudurg,49.15,66.46,104.28,116.45,87.45,0,0,0,0.02,0,41.38
517,1964,7,Maharashtra,Sindhudurg,0,0,6.22,8.21,11.67,411.66,1877.64,1883.1,559.12,341.18,32.78
517,1965,7,Maharashtra,Sindhudurg,0,0,0.32,26.44,40.37,440.9,3270.16,691.75,272.61,43.19,4.88
517,1966,7,Maharashtra,Sindhudurg,0,0.41,1.97,2.46,160.25,539.45,1980.83,309.18,469.83,129.29,213.18
517,1967,7,Maharashtra,Sindhudurg,0,0.11,0.15,13.32,26.04,1424.05,1925.14,833.73,412.4,170.45,6.18
517,1968,7,Maharashtra,Sindhudurg,0,0.54,2.4,29.48,38.2,967.88,1489.01,527.62,225.82,217.82,19.68
517,1969,7,Maharashtra,Sindhudurg,69.53,89.86,131.74,134.44,151.9,0,0,0,0,10.6,32.26
517,1970,7,Maharashtra,Sindhudurg,68.78,91.94,140.88,141.31,37.85,0,0,0,0,0,46.08
517,1971,7,Maharashtra,Sindhudurg,72.17,93.62,139.51,142.61,79.92,0,0,0,0,19.04,47.17
517,1972,7,Maharashtra,Sindhudurg,76.56,98.2,144.9,141.63,115.47,0,0,0,0,28.84,37.7
517,1973,7,Maharashtra,Sindhudurg,79.59,96.97,145.8,151.7,133.2,0,0,0,0,0,40.46
517,1974,7,Maharashtra,Sindhudurg,69.17,91.41,129.55,132.91,61.84,0,0,0,0,0,42.54
517,1975,7,Maharashtra,Sindhudurg,68.96,91.6,138.08,148.09,28.24,0,0,0,0,0,30.38
517,1976,7,Maharashtra,Sindhudurg,64.02,86.62,132,136.32,150.95,0,0,0,0,36.2,11.43
517,1977,7,Maharashtra,Sindhudurg,67.17,86.47,121.2,131.31,99.12,0,0,0,0,0.09,2.76
517,1978,7,Maharashtra,Sindhudurg,55.22,69.5,112.86,108.05,1.51,0,0,0,0,12.72,30.78
517,1979,7,Maharashtra,Sindhudurg,68.36,85.02,137.56,149.92,128.09,0,0,0,0,22.05,14.03
517,1980,7,Maharashtra,Sindhudurg,64.67,86.11,133.06,113.81,101.73,0,0,0,0,25.41,37.5
517,1981,7,Maharashtra,Sindhudurg,69.04,87.89,140.59,136.07,93.18,0,0,0,0,21.15,44.51
517,1982,7,Maharashtra,Sindhudurg,73.33,98.08,144.46,142.47,49.19,0,0,0,0,4.12,26.41
517,1983,7,Maharashtra,Sindhudurg,63.66,85.06,132.03,147.44,147.29,0,0,0,0,15.92,38.08
517,1984,7,Maharashtra,Sindhudurg,69.8,91.88,125.13,123.23,150.64,0,0,0,0,0,42.88
517,1985,7,Maharashtra,Sindhudurg,68.82,89.34,132.64,136.1,30.93,0,0,0,0.01,0,38.1
517,1986,7,Maharashtra,Sindhudurg,68.48,86.25,134.27,145.21,140.89,0,0,0,4.38,13.53,19.59
517,1987,7,Maharashtra,Sindhudurg,67.01,88.69,133.32,151.63,4.8,0,0,0,0,0,37.87
517,1988,7,Maharashtra,Sindhudurg,62.8,83.61,133.5,122.62,159.39,0,0,0,0,5.57,45.85
517,1989,7,Maharashtra,Sindhudurg,75.72,97.75,132.59,137.71,144.48,0,0,0,0,25.18,52.07
517,1990,7,Maharashtra,Sindhudurg,82.29,104.8,146.25,151.39,110.15,0,0,0,0,0,28.78
517,1991,7,Maharashtra,Sindhudurg,69.1,91.56,137.7,124.59,123.05,0,0,0,0,40.06,50.79
517,1992,7,Maharashtra,Sindhudurg,82.15,102.3,147.56,149.89,72.9,0,0,0,0,1.76,27.29
517,1993,7,Maharashtra,Sindhudurg,65.41,86.95,128.39,148.67,139.28,0,0,0,0,0,45.25
517,1994,7,Maharashtra,Sindhudurg,69.58,91.22,138.41,112.88,139.69,0,0,0,0,0,46.16
517,1995,7,Maharashtra,Sindhudurg,76.96,99.18,141.67,147.39,143.79,0,0,0,0,0,43.38
517,1996,7,Maharashtra,Sindhudurg,76.71,99.99,151.25,155.6,1.09,0,0,0,0,0,44.69
517,1997,7,Maharashtra,Sindhudurg,74.07,94.56,139.8,142.3,152.14,0,0,0,3.06,11.48,27.35
517,1998,7,Maharashtra,Sindhudurg,60.61,79.14,125.81,151.21,0.26,0,0,0,0,0,24.41
517,1999,7,Maharashtra,Sindhudurg,65.68,89.04,140.11,153.1,7.08,0,0,0,0,0,44.16
517,2000,7,Maharashtra,Sindhudurg,76.58,93.38,140.62,145.91,17.14,0,0,0,0,6.34,44.4
517,2001,7,Maharashtra,Sindhudurg,73.55,93.7,135.44,135.33,139.37,0,0,0,0,0.52,35.18
517,2002,7,Maharashtra,Sindhudurg,68.61,88.68,132.79,139.41,0.28,0,0,0,1.17,0.45,42.83
517,2003,7,Maharashtra,Sindhudurg,68.66,94.56,135.4,143.05,151.75,0,0,0,0,1.66,43.28
517,2004,7,Maharashtra,Sindhudurg,67.38,94.25,137.49,151.01,82.72,0,0,0,0,13.12,33.06
517,2005,7,Maharashtra,Sindhudurg,72.44,94.25,136.69,120.58,143.03,0,0,0,0,0.03,44.24
517,2006,7,Maharashtra,Sindhudurg,73.58,92.09,116.02,155.51,69.87,0,0,0,0,0,32.77
517,2007,7,Maharashtra,Sindhudurg,65.62,84.04,130.08,135.61,128.9,0,0,0,0,19.96,22.15
517,2008,7,Maharashtra,Sindhudurg,68.86,90.06,130.44,118.92,137.1,0,0,0,0,22.07,45.51
517,2009,7,Maharashtra,Sindhudurg,69.78,92.66,134.25,147.35,129.25,0,0,0,0,0,0.08
517,2010,7,Maharashtra,Sindhudurg,55.29,74.17,119.58,132.97,154.71,0,0,0,0,0,3.19
517,2011,7,Maharashtra,Sindhudurg,55.22,71.56,115.58,108.08,123.65,0,0,0,0,0.01,40.88
517,2012,7,Maharashtra,Sindhudurg,70.26,91.49,134.63,133.71,144.12,0,0,0,0,0.52,38.08
517,2013,7,Maharashtra,Sindhudurg,70.62,91.23,137.41,145.31,128.77,0,0,0,0,0.99,40.23
517,2014,7,Maharashtra,Sindhudurg,71.43,88.83,132.11,138.96,100.98,0,0,0,0,0,31.08
517,2015,7,Maharashtra,Sindhudurg,59.24,78.24,110.08,128.98,100.02,0,0,0,0,4.34,33.51
1072,1958,7,Maharashtra,Gondia,45.94,66.73,104.54,161.68,224.49,75.26,0,0,0,15.25,34.51
1072,1959,7,Maharashtra,Gondia,38.86,61.63,113.48,131.84,226.36,1.75,0,0,0,18.98,35.73
1072,1960,7,Maharashtra,Gondia,29.93,62.37,74.24,140.23,213.13,28.91,0,0,0,19.14,36.8
1072,1961,7,Maharashtra,Gondia,45.68,62.6,117.4,156.88,203.32,16.94,0,0,0,15.08,33.63
1072,1962,7,Maharashtra,Gondia,42.17,56.59,83.67,120.86,200.93,107.76,0,0,0,39.59,37.75
1072,1963,7,Maharashtra,Gondia,45.32,58.44,102.41,125.43,224.09,0,0,0,0,16.96,36.06
1072,1964,7,Maharashtra,Gondia,0,1.97,6.57,1.14,0.7,157.28,369.01,700.88,279.14,32.11,0.72
1072,1965,7,Maharashtra,Gondia,14.3,3.92,18.63,19.88,2.54,159.25,305.57,231.81,365.16,6.77,0
1072,1966,7,Maharashtra,Gondia,6.55,0,11.61,18.55,36.88,105.46,607.4,339.68,299.87,5.54,10.99
1072,1967,7,Maharashtra,Gondia,1.12,0,109.61,14.17,3.04,184.46,630.57,334.3,135.49,3.93,0
1072,1968,7,Maharashtra,Gondia,15.82,23.32,55.46,43.75,0.44,126.44,496.56,272.07,489.71,13.33,0.14
1072,1969,7,Maharashtra,Gondia,48.7,72.03,125.11,175.61,185.37,85.25,0,0,0,40.35,42.72
1072,1970,7,Maharashtra,Gondia,44.48,68.16,84.31,162.02,204.94,0,0,0,0,40.65,38.4
1072,1971,7,Maharashtra,Gondia,44.65,62.87,89.42,153.54,176.04,0,0,0,0,2.78,32.33
1072,1972,7,Maharashtra,Gondia,42.37,59.18,102.6,154.05,220.28,68.91,0,0,14.48,39.85,39.4
1072,1973,7,Maharashtra,Gondia,54.43,69.55,132.33,176.78,233.94,110.46,0,0,0,0,32.81
1072,1974,7,Maharashtra,Gondia,41.88,58.41,105.44,167.71,213.31,60.44,0,0,10.63,0,31.33
1072,1975,7,Maharashtra,Gondia,38.1,47.44,81.01,165.04,223.44,0,0,0,0,4.52,32.82
1072,1976,7,Maharashtra,Gondia,38.45,60.41,94.86,142.71,219.04,95.19,0,0,0,42.22,40.33
1072,1977,7,Maharashtra,Gondia,50.21,69.64,122.45,172.34,195.38,1.72,0,0,0,29.74,35.84
1072,1978,7,Maharashtra,Gondia,38.6,47.23,73.4,118.94,218.44,8.02,0,0,2.33,37.82,39.36
1072,1979,7,Maharashtra,Gondia,31.72,39.93,108.29,169.2,195.67,3.74,0,0,0,37.72,40.35
1072,1980,7,Maharashtra,Gondia,46.92,67.53,123.55,170.43,235.96,0,0,0,0,41.94,41.87
1072,1981,7,Maharashtra,Gondia,42.47,68.24,92.79,169.46,204.68,1.56,0,0,0,32.31,38.38
1072,1982,7,Maharashtra,Gondia,28.14,58.13,101.34,150.14,194.5,26.06,0,0,0,25.64,37.65
1072,1983,7,Maharashtra,Gondia,47.46,62.46,117.82,172.96,211.07,52.2,0,0,0,20.55,36.52
1072,1984,7,Maharashtra,Gondia,30.65,52.42,101.64,148.56,223.34,89.44,0,0,10.49,30.78,38.96
1072,1985,7,Maharashtra,Gondia,39.39,65.96,122.91,159.04,216.77,3.18,0,0,0,2.13,33.25
1072,1986,7,Maharashtra,Gondia,34.71,47.87,95.5,163.37,198.72,2.26,0,0,0,37.73,38.72
1072,1987,7,Maharashtra,Gondia,36.52,59.74,89.08,175.11,188.48,50.85,0,0,10.71,25.26,37.03
1072,1988,7,Maharashtra,Gondia,47.84,67.28,119.06,139.3,214.38,18.33,0,0,0,30.1,35.81
1072,1989,7,Maharashtra,Gondia,46.34,65.13,55.92,160.22,211.51,24.23,0,0,0,38.7,40.36
1072,1990,7,Maharashtra,Gondia,48.46,58.12,93.57,170.1,161.94,0,0,0,0,11.51,37.61
1072,1991,7,Maharashtra,Gondia,40.35,62.2,101.86,136.67,222.1,14.06,0,0,12.41,40.63,41.18
1072,1992,7,Maharashtra,Gondia,48.86,70.19,130.79,176.18,210.88,110.18,0,0,0,32.06,38.33
1072,1993,7,Maharashtra,Gondia,49.92,62.78,60.71,173.4,218.13,23.33,0,0,0,19.5,37.65
1072,1994,7,Maharashtra,Gondia,40.91,53.52,118.92,158.09,223.02,22.1,0,0,0,3.34,34.89
1072,1995,7,Maharashtra,Gondia,28.25,60.99,38.58,135.17,209.51,55.52,0,0,0,30.14,43.36
1072,1996,7,Maharashtra,Gondia,52.23,73.71,127.94,146.15,240.6,145.95,0,0,0,21.1,36.92
1072,1997,7,Maharashtra,Gondia,39.73,63.66,115.98,146.13,212.75,101.75,0,0,0,15.63,32.51
1072,1998,7,Maharashtra,Gondia,39.66,49.83,69.09,135,204.08,66.61,0,0,0,23.42,33.65
1072,1999,7,Maharashtra,Gondia,45.92,59.47,118.97,172.7,210.46,89.54,0,0,0,7.36,34.9
1072,2000,7,Maharashtra,Gondia,45.26,57.28,112.03,175.91,210.5,1.78,0,0,0.47,38.88,41.21
1072,2001,7,Maharashtra,Gondia,47.15,71.84,105.34,138.72,212,0,0,0,0.37,0.47,34.21
1072,2002,7,Maharashtra,Gondia,37.12,57.48,104.19,158.82,224.7,0,0,0,0,31.65,38.8
1072,2003,7,Maharashtra,Gondia,49.63,60.39,79.09,161.38,238.69,17.44,0,0,0,30.05,37.46
1072,2004,7,Maharashtra,Gondia,30.06,63.67,109.3,162.29,209.84,17.75,0,0,0,34.03,37.67
1072,2005,7,Maharashtra,Gondia,38.16,63.67,97.8,160.45,213.26,17.72,0,0,0,11.87,33.9
1072,2006,7,Maharashtra,Gondia,44.76,64.16,39.4,136.79,188.17,71.42,0,0,0,39.26,39.36
1072,2007,7,Maharashtra,Gondia,49.79,67.19,117.09,168.7,221.25,4.57,0,0,0,36.35,36.97
1072,2008,7,Maharashtra,Gondia,46.59,61.57,92.52,157.15,221.97,0,0,0,0,29.04,38.49
1072,2009,7,Maharashtra,Gondia,48.88,67.82,107.61,166.19,201.26,66.25,0,0,0,19.55,33.94
1072,2010,7,Maharashtra,Gondia,36.9,59.3,94.19,174.21,226.05,54.73,0,0,0,29.96,36.3
1072,2011,7,Maharashtra,Gondia,45.26,62.07,113.58,120.03,209.64,7.52,0,0,0,40.71,39.53
1072,2012,7,Maharashtra,Gondia,40.77,65.1,115.34,163.29,216.2,68.6,0,0,0,35.49,36.87
1072,2013,7,Maharashtra,Gondia,43.91,59.77,97.11,143.27,226.69,0,0,0,0,0.21,31.7
1072,2014,7,Maharashtra,Gondia,43.24,50.3,65.35,122.09,188.44,89.7,0,0,0,37.36,38.44
1072,2015,7,Maharashtra,Gondia,40.34,61.67,54.85,109.06,199.27,0,0,0,0,38.66,40.16
1073,1958,7,Maharashtra,Hingoli,110.9,137.4,177.08,175.32,218.13,106.76,0,0,1.75,36.52,46.68
1073,1959,7,Maharashtra,Hingoli,119.18,138.53,184.62,167.28,243.42,10.17,0,0,0,10.13,44.25
1073,1960,7,Maharashtra,Hingoli,107.27,133.03,139.19,196.41,214.06,6.93,0,3.9,0,21.74,54.09
1073,1961,7,Maharashtra,Hingoli,115.28,131.37,171.5,190.36,184.35,43.78,0,0,0,0,36.85
1073,1962,7,Maharashtra,Hingoli,99.02,127.99,154.84,146.66,192.04,140.17,0,0,0,39.73,33.86
1073,1963,7,Maharashtra,Hingoli,111.2,128.82,164.86,170.23,233.2,0,0,0,10.87,17.06,66.23
1073,1964,7,Maharashtra,Hingoli,0.01,0.08,12.56,7.08,0.42,155.88,313.9,222.23,247.98,26.64,1.08
1073,1965,7,Maharashtra,Hingoli,8.48,1.88,1.05,23.05,2.26,180.34,392.16,204.04,113.35,5.91,0
1073,1966,7,Maharashtra,Hingoli,16.47,1.92,22.09,8.41,31.23,53.9,336.4,116.39,265.98,1.77,47.91
1073,1967,7,Maharashtra,Hingoli,1.39,1.42,22.69,8.5,6.15,154.44,329.75,147.6,158.34,26.06,4.6
1073,1968,7,Maharashtra,Hingoli,10.94,5.3,58.58,27.99,1.01,104.67,313.07,150.05,226.88,12.98,16.36
1073,1969,7,Maharashtra,Hingoli,112.02,131.25,185.88,209.7,243.25,69.26,0,0,0,41.59,57.06
1073,1970,7,Maharashtra,Hingoli,108.01,136.12,174.86,192.68,216.64,0,0,0,0,39.12,73.15
1073,1971,7,Maharashtra,Hingoli,107.04,128.44,166.02,209.44,204.71,58.06,85.01,0,1.83,8.58,57.68
1073,1972,7,Maharashtra,Hingoli,101.44,128.67,176.29,197.81,234.15,41.37,22.13,0.08,33.83,122.73,72.27
1073,1973,7,Maharashtra,Hingoli,122.49,139.82,187.16,200.97,268.13,99.38,0,0,0,5.74,42.03
1073,1974,7,Maharashtra,Hingoli,100.12,130.37,175.27,201.28,196.67,85.32,0.02,0,2.52,1.02,49.38
1073,1975,7,Maharashtra,Hingoli,98.43,119.86,150.46,217.07,240.56,21.71,0,0,0,18.89,48.3
1073,1976,7,Maharashtra,Hingoli,103.68,125.58,175.82,185.61,259.39,109.55,0,0,5.13,53.83,60.51
1073,1977,7,Maharashtra,Hingoli,107.72,122.78,166.1,197.83,217.77,22.3,0,0,3.04,32.1,23.87
1073,1978,7,Maharashtra,Hingoli,85.84,105.15,135.89,163.67,229.76,0,0,0,24.77,47.64,69.49
1073,1979,7,Maharashtra,Hingoli,107.33,117.12,170.52,204.28,192.66,4.25,0,0,0,43.87,62.03
1073,1980,7,Maharashtra,Hingoli,109.82,134.45,184.9,207.94,252.51,0,0,0,7.32,57.96,96.53
1073,1981,7,Maharashtra,Hingoli,84.92,127.16,139.18,203.39,222.38,73.8,0,0,0,34.64,63.39
1073,1982,7,Maharashtra,Hingoli,92.59,120.45,170.86,174.21,186.27,106.17,0,13.47,0,39.02,64.53
1073,1983,7,Maharashtra,Hingoli,110.5,131.43,180.95,210.23,236.13,48.58,0,0,0,10.39,43.3
1073,1984,7,Maharashtra,Hingoli,101.35,117.09,170.24,207.23,252.61,116.83,0,3.65,17.43,12.3,85.72
1073,1985,7,Maharashtra,Hingoli,95.06,125.23,176.84,185.11,242.07,0.29,0,0,25.97,28.27,77.87
1073,1986,7,Maharashtra,Hingoli,108.87,114.22,178.82,186.82,242.36,2.23,0,0,20.7,76.61,90.97
1073,1987,7,Maharashtra,Hingoli,94.02,122.82,160.17,211.45,187.31,12.62,5.47,0,23.09,30.34,43.6
1073,1988,7,Maharashtra,Hingoli,106.07,125.6,176.42,175.86,236.81,46.02,0,0,0,38.58,68.38
1073,1989,7,Maharashtra,Hingoli,105.49,127.66,115.54,198.7,238.46,17.71,0,0,0,40.62,81.3
1073,1990,7,Maharashtra,Hingoli,104.42,127.51,169.02,207.08,136.07,0,0,0,18.75,12.34,60.95
1073,1991,7,Maharashtra,Hingoli,104.37,129.69,177.17,172.64,236.09,1.03,0,0.23,32.46,89.61,82.48
1073,1992,7,Maharashtra,Hingoli,104.63,124.99,176.35,194.02,198.72,48.76,16.07,0,0,33.48,70.93
1073,1993,7,Maharashtra,Hingoli,102.72,124.07,145.68,207.41,247.86,38.72,0,0,0,3.44,42.51
1073,1994,7,Maharashtra,Hingoli,101.07,126.33,176.22,160.78,232.32,4.72,0,0,0,19.5,48.1
1073,1995,7,Maharashtra,Hingoli,89.81,134.35,131.65,187.75,211.43,91.77,0,4.98,0,26.35,64.47
1073,1996,7,Maharashtra,Hingoli,115.53,139.4,175.9,196.75,240.87,132.95,0,0,0,0.21,33.64
1073,1997,7,Maharashtra,Hingoli,90.16,118.13,174.34,157.88,213.1,58.57,0,0,15.29,35.35,31.91
1073,1998,7,Maharashtra,Hingoli,106.84,124.28,161.73,195.5,220.11,89,0,0,0,22.12,27.12
1073,1999,7,Maharashtra,Hingoli,95.78,109.19,169.09,195.71,177,41.35,0,0,0,9.76,43.41
1073,2000,7,Maharashtra,Hingoli,102.48,125.04,175.57,201.79,204.18,0,0,0,20.17,65.11,92.03
1073,2001,7,Maharashtra,Hingoli,95.27,129.59,158.37,176.87,224.29,0.58,39.43,0,33.04,41.9,90.2
1073,2002,7,Maharashtra,Hingoli,102.72,135.8,179.47,205.33,246.3,0,46.06,0,0,30.81,65.85
1073,2003,7,Maharashtra,Hingoli,111.33,136.1,172,196.92,236.66,44.72,0,0,6.69,47.03,81.85
1073,2004,7,Maharashtra,Hingoli,99.28,121.59,162.99,198.62,172.84,72.14,0,0,0,27.55,43.38
1073,2005,7,Maharashtra,Hingoli,88.28,121.59,143.32,165.58,200.29,73.55,0,0,0,15.46,43.25
1073,2006,7,Maharashtra,Hingoli,92.79,116.57,105.63,174.22,146.35,27.42,0,0,0,29.6,44.12
1073,2007,7,Maharashtra,Hingoli,96.46,120.45,161.23,164.02,211.37,5.55,0,0,0,43.19,66.99
1073,2008,7,Maharashtra,Hingoli,100.49,112.08,126.22,179.36,206.28,76.59,0,0,0,36.05,61.76
1073,2009,7,Maharashtra,Hingoli,101.43,120.75,150.53,182.16,171.29,52.11,0,0,3.26,19.44,10.13
1073,2010,7,Maharashtra,Hingoli,75.79,118.49,145.81,194,219.87,4.46,0,0,0,24.59,28.44
1073,2011,7,Maharashtra,Hingoli,89.22,110.43,156.04,133.4,199.89,32.79,0,0,0,37.58,71.45
1073,2012,7,Maharashtra,Hingoli,99.66,120.38,160.7,191.75,212.19,33.02,0,0,0,27.27,51.49
1073,2013,7,Maharashtra,Hingoli,91.28,116.38,159.26,166.08,216.96,0,0,0,0,8.88,39.87
1073,2014,7,Maharashtra,Hingoli,110.67,108.05,108.18,166.69,179.68,141.14,0,0,0,42.32,66.05
1073,2015,7,Maharashtra,Hingoli,77.48,120.13,108.69,137.58,191.6,0,10.35,0,0,39.72,74.25
1074,1958,7,Maharashtra,Nandurbar,95.34,123.62,166.07,197.57,231.21,67.52,0,0,0,22.29,43.23
1074,1959,7,Maharashtra,Nandurbar,98.2,118.1,171.88,193.46,247.25,60.43,0,0.09,0,4.94,38.03
1074,1960,7,Maharashtra,Nandurbar,98.55,121.4,171.03,190.98,202.08,41.21,0,1.39,3.59,70.98,93
1074,1961,7,Maharashtra,Nandurbar,116.9,120.56,185.72,192.29,198.78,121.3,0,1.63,0,30.45,59.39
1074,1962,7,Maharashtra,Nandurbar,100,119.18,141.39,186.25,202.68,167.71,0,10.93,0,53.33,77.72
1074,1963,7,Maharashtra,Nandurbar,111.31,127.03,178.29,192.59,244.97,98.57,0,0,5.33,36.11,56.46
1074,1964,7,Maharashtra,Nandurbar,0,0,1.38,0.4,6.23,93.93,423.64,218.18,213.95,5.17,2.2
1074,1965,7,Maharashtra,Nandurbar,9.27,0,0.58,0.78,0.42,150.56,344.94,198.85,27.01,0.75,1.57
1074,1966,7,Maharashtra,Nandurbar,0.96,0,0.28,0.53,5.01,92.04,366.2,71.81,190.89,2.49,14.41
1074,1967,7,Maharashtra,Nandurbar,0,0,5.69,1.79,0.67,197.73,425.62,184.41,153.45,10.66,0
1074,1968,7,Maharashtra,Nandurbar,0.02,0.04,4.24,0.43,0,46.07,273.74,266.9,107.05,39.69,0.93
1074,1969,7,Maharashtra,Nandurbar,92.68,103.61,164.84,192.93,233.12,86.64,0,0.3,0,45.84,64.95
1074,1970,7,Maharashtra,Nandurbar,93.28,115.71,153.15,183.09,215.27,0,0,0,0,38.48,53.05
1074,1971,7,Maharashtra,Nandurbar,89.47,112.52,147.95,201.54,193.56,60.15,1.3,0.69,0,51.19,62.24
1074,1972,7,Maharashtra,Nandurbar,88.39,108,153.04,184.73,228.2,130.61,0.93,6.33,60.76,110.06,80.23
1074,1973,7,Maharashtra,Nandurbar,94.77,118.76,163.12,194.13,250.75,124.74,0,0,0,41.05,60.54
1074,1974,7,Maharashtra,Nandurbar,90.78,106.1,160.14,191.14,185.28,170.04,0.03,8.36,27.46,65.01,84.46
1074,1975,7,Maharashtra,Nandurbar,97.5,117.23,162.92,206.31,249.72,61.76,0,0,0,2.56,39.53
1074,1976,7,Maharashtra,Nandurbar,80.81,113.33,168.27,204.35,254.83,17.08,0,0,4.94,58.14,36.58
